id,adresse,cp,ville,pop
20224001,Station TOTAL,20224,Calacuccia,R
20228001,Lieu-dit Santa-Severa,20228,Luri,R
20230002,Station TOTAL - Phare d'Alistro - RN 198,20230,San-Giuliano,R
20230003,STATION LUISI,20230,POGGIO MEZZANA,R
20230005,RN 193 SAN NICOLAO,20230,San-Nicolao,R
20230006,RN 198,20230,San Niculau,R
20230008,Rn 198 Alistro,20230,San-Giuliano,R
20230009,STATION BP MORIANI PLAGE,20230,SAN NICOLAO,R
20235001,Ponte Novu,20235,Castello-di-Rostino,R
20240001,520 Avenue du 9 Septembre,20240,Ghisonaccia,R
20240002,Station TOTAL - BP 35 - RN 198,20240,Ghisonaccia,R
20240003,TRAVO,20240,Ventiseri,R
20240004,1680 avenue du 9 Septembre - Lotissement Feminiccia - RN 198,20240,GHISONACCIA,R
20240005,RN 198,20240,Ghisonaccia,R
20243001,Lieu-Dit Migliacciaro,20243,PRUNELLI-DI-FIUMORBO,R
20245001,Lieu dit Fango - D81,20245,GALERIA,R
20250001,RT 20,20250,Corte,R
20250002,Avenue de la République,20250,CORTE,R
20250003,RN 193 - lieu dit Pentone,20250,Corte,R
20250006,10 Faubourg Saint-Antoine,20250,Corte,R
20250007,Avenue de la République,20250,Corte,R
20260001,RN 197  LIEU-DIT LES PADULES,20260,CALVI,R
20260002,Station TOTAL - relais de la balagne ,20260,CALVI,R
20260003,STATION VITO ALZETA RN 197 FACE LEGION,20260,CALVI,R
20260005,Avenue Christophe Colomb,20260,Calvi,R
20270001,ROUTE N 198,20270,Aléria,R
20270003,Rn 198 Cateragghju,20270,Aléria,R
20290002,Casamozza - RN 193,20290,Lucciana,R
20290003,Lieu-dit Revinco - RN 193,20290,Borgo,R
20290006,RN 193,20290,LUCCIANA,R
20290008,Rond point de Casamozza,20290,Lucciana,R
20290009,rn 193 crucetta,20290,LUCCIANA,R
20538001,RTE N 198,20137,PORTO VECCHIO,R
20600002,556 Avenue de la Libération,20600,Bastia,R
20600003,RN 193,20600,FURIANI,R
20600004,Rond Point de Furiani,20600,Furiani,R
20600005,Avenue de la Libération,20600,Bastia,R
20600006,L'Arinella - RN 193,20600,Bastia,R
20600007,AVENUE SAPIERO CORSU,20600,BASTIA,R
20600009,AVENUE DE LA LIBERATION,20600,Bastia,R
20600010,RN 193,20600,Furiani,R
20600011,RN 193,20600,FURIANI,R
20620001,Relais du Lancone - RN 193,20620,Biguglia,R
20620002,Route de Rutali,20620,BIGUGLIA,R
20620004,Lot Arbuceta Rond Point Ceppe,20620,BIGUGLIA,R
21000001,Route de Langres,21000,DIJON,R
21000003,170 Route de Langres,21000,Dijon,R
21000005, Avenue Albert 1er,21000,DIJON,R
21000006,8 Place du 30 Octobre et Légion d'Honneur,21000,Dijon,R
21000009,2 Avenue de Langres,21000,Dijon,R
21000010,5 Boulevard Robert Schuman,21000,Dijon,R
21000011,108 Boulevard des Bourroches,21000,Dijon,R
21000012,7 Rue de Cracovie,21000,Dijon,R
21000013,15 Rue de Mayence,21000,DIJON,R
21000016,170 Rue d'Auxonne,21000,DIJON,R
21000017,1 Avenue du Mont Blanc,21000,Dijon,R
21000021,55 Boulevard des Martyrs de la Résistance,21000,DIJON,R
21000022,Boulevard des Martyrs de la Résistance,21000,Dijon,R
21000023,Boulevard Chanoine Kir,21000,Dijon,R
21000025,170 ROUTE DE LANGRES,21000,DIJON,R
21000026,"4, AVENUE ALBERT 1ER",21000,DIJON,R
21000027,"170, RUE D'AUXONNE",21000,DIJON,R
21000029,2 boulevard des diables bleus,21000,dijon,R
21100001,La plucharde ZAC de Bretenière,21110,Bretenière,R
21110001,Route de Dijon,21110,AISEREY,R
21110002,route departementale 905,21110,GENLIS,R
21110003,7 Rue Aristide Briand,21110,Genlis,R
21110005,Rue de la Gare,21110,GENLIS,R
21120001,9 Rue François Mitterrand,21120,IS-SUR-TILLE,R
21120002, Route de Langres,21120,Til-Châtel,R
21120003,18 rue François Mitterrand,21120,IS-SUR-TILLE,R
21120004,"51, route de Langres",21120,Til-Châtel,R
21120005,20 rue François Mitterand,21120,IS-SUR-TILLE,R
21121001,1 Rue Les Près Potets,21121,Fontaine-lès-Dijon,R
21121003,"26, Rue du Faubourg Saint-Nicolas",21121,FONTAINE-LèS-DIJON,R
21121005,Boulevard des Allobroges,21121,FONTAINELESDIJON,R
21121007,BLD DES ALLOBROGES,21121,FONTAINE LES DIJON,R
21130001,AUT A 39  AIRE DE PONT NORD,21130,PONT,A
21130003,9 Rue du Colonel Redoutey,21130,Auxonne,R
21130004,3 rue de Labergement,21130,Auxonne,R
21130005,Aire Sud,21130,PONT,A
21130006,A39 Aire de Val de Saone,21130,PONT,A
21140001,Rue Champ de la Perdrix,21140,Semur-en-Auxois,R
21140002,ROUTE DE DIJON,21140,SEMUR-EN-AUXOIS,R
21140003,19 Avenue du Général Mazillier,21140,Semur-en-Auxois,R
21150001,RUE DE LUSIAUX,21150,VENAREY-LES-LAUMES,R
21150002,Avenue de Dijon,21150,VENAREY-LES-LAUMES,R
21160001,zac les vignes blanches,21160,PERRIGNY-LèS-DIJON,R
21160002, Route de Beaune,21160,MARSANNAY-LA-CôTE,R
21160003,355 rue jean moulin,21160,MARSANNAY-LA-CôTE,R
21160004,ROUTE DE BEAUNE,21160,MARSANNAY LA COTE,R
21170001,Route de Dijon ,21170,Saint-Usage,R
21190001,A6 AIRE DE BEAUNE,21190,MERCEUIL,A
21190002,Route du Pont de Paris,21190,CORPEAU,R
21190003,AUTOROUTE A 6 sens Paris Lyon,21190,MERCEUIL,A
21190005, Autoroute du Soleil,21190,MERCEUIL,A
21190006,AUTOROUTE A6 - AIRE DE BEAUNE TAILLY,21190,MERCEUIL,A
21190007,AUTOROUTE A6 - AIRE DE BEAUNE MERCEUIL,21190,MERCEUIL,A
21200001,Avenue du Général de Gaulle,21200,BEAUNE,R
21200002,AV DU GENERAL DE GAULLE,21200,Beaune,R
21200003,27 Route de Pommard,21200,Beaune,R
21200004, Rue du Faubourg Madeleine,21200,BEAUNE,R
21200005, Rue Gustave Eiffel,21200,BEAUNE,R
21200006,37 Route de Seurre,21200,Beaune,R
21204001,78 Route de Pommard,21200,BEAUNE,R
21209001,135 BIS ROUTE DE DIJON,21200,BEAUNE,R
21210001,RUE J BERTIN,21210,SAULIEU,R
21210003,"4, RUE COURTEPEE",21210,SAULIEU,R
21220001,AUTOROUTE A31,21220,GEVREY-CHAMBERTIN,A
21220002,AUTOROUTE A31,21220,Gevrey-Chambertin,A
21220003,Route des Gants,21220,Brochon,R
21220004,A31/E17/E21,21220,GEVREY-CHAMBERTIN,A
21230001,RUE L ET J BARNET,21230,ARNAY-LE-DUC,R
21230004,Rue Claude Guyot,21230,ARNAY-LE-DUC,R
21230005,Rue de l'Arquebuse,21230,ARNAY-LE-DUC,R
21230006,Rue Lucienne et Jean Barnet,21230,Arnay-le-Duc,R
21240001,Route de Troyes,21240,TALANT,R
21240003,8 Rue Charles Dullin,21240,Talant,R
21240004,ROUTE DE TROYES,21240,TALANT,R
21250001,RUE DU 8 MAI,21250,Seurre,R
21250002,58 Fauxbourg ST GEORGES,21250,SEURRE,R
21250005,Aire de Glanon A36,21250,GLANON,A
21250006,Rue du Faubourg Saint Georges,21250,SEURRE,R
21250009,AIRE DU BOIS GUILLEROT,21250,GLANON,A
21260001,RD N 3 -,21260,SELONGEY,R
21270001,RUE DE LA GARE,21270,PONTAILLER-SUR-SAôNE,R
21300001,ZONE INDUSTRIELLE,21300,CHENôVE,R
21300004,AVENUE ROLAND CARRAZ,21300,CHENôVE,R
21300006,Avenue Roland Carraz,21300,Chenôve,R
21300007,169 AVENUE ROLAND CARRAZ,21300,CHENOVE,R
21310003,Rue de Gray,21310,MIREBEAU-SUR-BèZE,R
21310004,10 RUE PAUL AUBAN,21310,Mirebeau-sur-Bèze,R
21320001,8 rue du sergent mazeau,21320,POUILLY-EN-AUXOIS,R
21320002,1 ROUTE DE DIJON,21320,POUILLY-EN-AUXOIS,R
21320004,ZA LE PRE RABY / CREANCEY,21320,POUILLY-EN-AUXOIS,R
21320005,Aire du Chien Blanc Autoroute A6,21320,POUILLY-EN-AUXOIS,A
21320006,LES PORTES DE BOURGOGNE,21320,POUILLY-EN-AUXOIS,R
21320007,A6 AIRE DES LOCHERES,21320,EGUILLY,A
21330001,2 ROUTE DE CHATILLON,21330,LAIGNES,R
21340001,Route d'Autun,21340,NOLAY,R
21340002,ROUTE DE BEAUNE,21340,Nolay,R
21350001,LOT ST ANNE,21350,Vitteaux,R
21360001,ZA LA CABOTTE,21360,BLIGNY-SUR-OUCHE,R
21360003,Autoroute A6 du Soleil,21360,BLIGNY-SUR-OUCHE,A
21360004,Autoroute du Soleil,21360,Bligny-sur-Ouche,A
21370001,Rue des Trois Ponts,21370,Velars-sur-Ouche,R
21390001, Rue de l'Hôtel de Ville,21390,PRéCY-SOUS-THIL,R
21400001,Avenue Noël NAVOIZAT Actipôle,21400,CHâTILLON-SUR-SEINE,R
21400002,Avenue Édouard Herriot,21400,Châtillon-sur-Seine,R
21400003,Rue Noël NAVOIZAT,21400,Châtillon-sur-Seine,R
21400005,Chaussée de l'Europe,21400,CHâTILLON-SUR-SEINE,R
21410001,RUE DE LA CHARME,21410,FLEUREY SUR OUCHE,R
21430003,LE BUISSON MICHELIN,21430,Liernais,R
21460002,RUE DU VIEUX CHÂTEAU,21460,TOUTRY,R
21460003,1 rue de la sagesse,21460,EPOISSES,R
21490001,Autoroute A31 Aire Dijon Brognon,21490,BROGNON,A
21490002,Aire de dijon Brognon,21490,BROGNON,A
21490003,AUTOROUTE A31 - AIRE DE DIJON BROGNON,21490,BROGNON,A
21500002, Rue de Dijon,21500,MONTBARD,R
21500003,ROUTE DE SEMUR,21500,CREPAND,R
21500004,Route de Dijon,21500,Fain-lès-Montbard,R
21500005,65 rue de Dijon,21500,Montbard,R
21510001,9 Rue d'Archeron,21510,AIGNAY-LE-DUC,R
21530002,hameau de bierre en morvan,21530,la roche en brenil,R
21540001,AVENUE DE LA BRENNE,21540,SOMBERNON,R
21540002,Route de Dree,21540,Sombernon,R
21560001,58 rue des Chezeaux,21560,Arc-sur-Tille,R
21600001,Route de Seurre,21600,LONGVIC,R
21600003,"3, boulevard des Industries",21600,Longvic,R
21600004,1 Rue Roland Dorgelès,21600,Longvic,R
21600005,3 BOULEVARD DES INDUSTRIES,21600,Longvic,R
21600006,Route de Seurre,21600,LONGVIC,R
21640001,RD 974,21640,Gilly-lès-Cîteaux,R
21700001,12 RUE ARNOULT,21700,NUITS-SAINT-GEORGES,R
21700004,6 RUE CAUMONT BREON,21700,Nuits-Saint-Georges,R
21700005,20 RN 74,21700,Corgoloin,R
21700006,2 rue de Bingen,21700,Nuits-Saint-Georges,R
21800001,ROUTE DE DIJON,21800,CHEVIGNY-SAINT-SAUVEUR,R
21800002,AVENUE DE BOURGOGNE,21800,QUETIGNY,R
21800006,Boulevard du Champ aux Métiers,21800,Quetigny,R
21800007, Route de Chevigny,21800,SENNECEY-LES-DIJON,R
21800008,Route de Dijon,21800,Chevigny-Saint-Sauveur,R
21800009,BOULEVARD DU CHAMP AUX METIERS,21800,QUETIGNY,R
21850001,267 Route de Gray,21850,SAINT-APOLLINAIRE,R
21850002,Route de Gray,21850,Saint-Apollinaire,R
21910001,1 RUE DES TILLEULS,21910,NOIRON-SOUS-GEVREY,R
22000001,LES VILLAGES,22000,Saint-Brieuc,R
22000002,3 Rue Champlain,22000,SAINT-BRIEUC,R
22000003,Rue Guillaume Apollinaire,22000,SAINT-BRIEUC,R
22000004,44 Boulevard Charner,22000,SAINT-BRIEUC,R
22000005,28 Rue Edmond Rostand,22000,Saint-Brieuc,R
22000009, Rue Guillaume Apollinaire,22000,SAINT-BRIEUC,R
22000010,"44, BOULEVARD CHARNER",22000,ST BRIEUC,R
22000011,RUE GUILLAUME APOLLINAIRE,22000,SAINT BRIEUC,R
22100001,C CIAL LE CHENE,22100,QUEVERT,R
22100004,Le Pré des Landes,22100,Taden,R
22100005,Quai du Fango,20200,BASTIA,R
22100006,2 Rue Charles de Gaulle,22100,LANVALLAY,R
22100007,Rue Charles de Gaulle,22100,LANVALLAY,R
22100008,route de dol de bretagne,22100,LANVALLAY,R
22100009,52 RUE DE BREST,22100,DINAN,R
22104001,La Coulebart,22100,DINAN,R
22110001,route de Rostrenen,22110,Plouguernével,R
22110002,KERLOUIS,22110,Plouguernevel,R
22110003,LE CAP VERT,22110,Rostrenen,R
22120001,C. C. DE LA BAIE,22120,Yffiniac,R
22120002,RTE N 12,22120,Hillion,R
22120003,RUE JEAN MONNET zi moulin a vent,22120,YFFINIAC,R
22120004,"42bis, rue Monseigneur Le Mée",22120,YFFINIAC,R
22120005,Rue de l'Argentaie,22120,Quessoy,R
22130001, Rue du Connétable de Clisson,22130,PLANCOëT,R
22130002,Z.A. de La Millière II,22130,PLUDUNO,R
22140001,Route de Tréguier,22140,Landebaëron,R
22140002,Rue de Guingamp,22140,Bégard,R
22150003,35 Rue de Montifault,22150,Ploeuc-sur-Lié,R
22150004,Rue du Trébuchon,22150,Plouguenast,R
22150005,35 RUE DE MONTIFAULT,22150,Plœuc-L'Hermitage,R
22160001, Rue Charles le Goffic,22160,CALLAC,R
22160003,Rue de Kerbuannec,22160,Callac,R
22170001,34 ROUTE DE SAINT BRIEUC,22170,PLOUAGAT,R
22170002,RN12 - LA MARE MELEE,22170,PLERNEUF,R
22170003,34 Rue de Saint-Brieuc,22170,PLOUAGAT,R
22170004,RN12 - LA MARE MELEE,22170,PLERNEUF,R
22190001,Zac du Plateau,22190,PLERIN,R
22200001,RUE ST NICOLAS,22200,Guingamp,R
22200002,ROUTE DE ST BRIEUC RN12,22970,PLOUMAGOAR,R
22200003,rond point kennedy,22200,GRACE GUINGAMP,R
22200004,32 avenue du Goëlo,22200,SAINT-AGATHON,R
22200005,22 Boulevard de la Marne,22200,GUINGAMP,R
22200006,ROUTE NATIONALE 12 - ROUTE DE SAINT BRIEUC,22200,PLOUMAGOAR,R
22203001, Route de Corlay,22200,GUINGAMP,R
22210001,RUE DE LA LIBERTE,22210,Plémet,R
22220001,BL JEAN GUEHENNO,22220,TREGUIER,R
22220003,ZA DE KERFOLIC,22220,Minihy-Tréguier,R
22230001,GARAGE DE L'HIVET,22230,Merdrignac,R
22230003, Rue Chanoine le Texier,22230,MERDRIGNAC,R
22240001,LA NOE,22240,Plurien,R
22250001,Rue du Pilaga,22250,BROONS,R
22250002,ZA DU CHALET,22250,BROONS,R
22260001,33 Rue de l'Éperonnerie,22260,Pontrieux,R
22270001,"21 ter, rue de Penthièvre",22270,Jugon-les-Lacs,R
22290001,35 RUE DES FONTAINES,22290,LANVOLLON,R
22290002,RUE DE L'AVENIR,22290,PLéHéDEL,R
22290003,LA LANDE,22290,TRESSIGNAUX,R
22300001,Route de Perros Guirec,22300,Lannion,R
22300002,Route de Guingamp,22300,LANNION,R
22300003,Route de Perros,22300,Lannion,R
22300004,Route de Tréguier / RD 767Centre commercial Le Lion de Saint-Marc,22300,LANNION,R
22300005,Zone Commerciale BEL AIR / Axe Lannion-Morlaix D786,22300,PLOULEC'H-LANNION,R
22300006,Rue Paul SalaunParc Activités Izellan,22300,PLOUBEZRE,R
22300007,RUE JEAN PAUL SARTRE,22300,LANNION,R
22302001,Route de Guingamp,22300,LANNION,R
22310001,RUE DES CLOS,22310,PLESTIN-LES-GRèVES,R
22350001,81 RUE DE DINAN,22350,Caulnes,R
22350002,RN12,22350,SAINT JOUAN-DE-L'ISLE,R
22350003,RN 12 - VAL DE RANCE,22350,CAULNES,R
22350004,Rue du 19 Mars 1962,22350,CAULNES,R
22350006,KERGOUET,22350,SAINT JOUAN DE L'ISLE,A
22350007,RN 12 - AIRE DE LA CROIX ROUGE,22350,ST JOUAN DE L ISLE,R
22350008,RN 12 - AIRE DU VAL DE RANCE,22350,ST JOUAN DE L ISLE,R
22360001,Rue Jules Verne,22360,LANGUEUX,R
22370001,"15, rue de Saint Alban",22370,PLéNEUF-VAL-ANDRé,R
22380002,Lieu-dit Les Rochettes,22380,Saint-Cast-le-Guildo,R
22390001,BOULEVARD D ARMOR,22390,Bourbriac,R
22400001,20 RUE DU DOCTEUR LAVERGNE,22400,LAMBALLE,R
22400002,Rue de Bel-Air,22400,COETMIEUX,R
22400003,40 Rue d'Armor,22400,Lamballe,R
22400004,66 rue Mouëxigné,22400,Lamballe,R
22400005,25 avenue Georges Clemenceau,22400,LAMBALLE,R
22400007,BEL AIR - RN 12,22400,COETMIEUX,R
22410001,Rue Pierre Loti,22410,SAINT-QUAY-PORTRIEUX,R
22420001,Rue du Général de Gaulle,22420,PLOUARET,R
22430001,LES JEANNETTES,22430,ERQUY,R
22440001,SA BRIODIS Centre Commercial du Carpont,22440,Ploufragan,R
22440002,Rue de Brest,22440,TRéMUSON,R
22460003,Rue du Parc Mail,22460,Uzel,R
22460004,ZA DE BERLOUZE,22460,UZEL,R
22460005,Z.A DE BERLOUZE,22460,UZEL,R
22480001,CROAS DOM HERRY,22480,SAINT-NICOLAS-DU-PéLEM,R
22480002,Kerjean,22480,Saint-Nicolas-du-Pélem,R
22480003,RELAIS DE KERJEAN,22480,Saint-Nicolas-du-Pélem,R
22490001,Z.A Les Landes,22490,PLOUëR-SUR-RANCE,R
22500001,RUE RAYMOND PELLIER,22500,PAIMPOL,R
22500002,Rue Raymond Pellier,22500,PAIMPOL,R
22500003,ROUTE DE LANVOLLON,22500,Paimpol,R
22500004,Route de Lézardrieux,22500,Paimpol,R
22500005,56 avenue du Général de Gaulle,22500,Paimpol,R
22520001,CC LES PRES CALANS,22520,BINIC,R
22530001,5 ROUTE DE PONTIVY,22530,Mûr-de-Bretagne,R
22540001,45 Avenue des Prunus,22540,Louargat,R
22540002, Chemin de l'Oratoire,22540,LOUARGAT,R
22550001,Centre commercial des promenades,22550,MATIGNON,R
22560001, Rue des Plages,22560,TRéBEURDEN,R
22570001,7 rue du Blavet,22570,Laniscat,R
22570002,1 rue de Rostrenen,22570,GOUAREC,R
22580001,Le Chene Vert,22580,PLOUHA,R
22590001,Keribet,22590,Pordic,R
22600002,8 Boulevard des Peupliers,22600,LOUDéAC,R
22600003,Rue Notre-Dame,22600,LOUDéAC,R
22600004,73 Boulevard de Penthièvre,22600,LOUDEAC,R
22600005,z a des parpareux,22600,Loudéac,R
22600006,PARC ACTIVITÉS DE KER D'HERVÉ,22600,Loudéac,R
22600007, Boulevard Henri Cordier,22600,LOUDEAC,R
22600008,21 Boulevard de la Gare,22600,LOUDEAC,R
22610001,24 Rue de l'Armor,22610,PLEUBIAN,R
22630001,12 RUE DE L HOPITAL,22630,Évran,R
22630002,Rue de l'hôpital,22630,Évran,R
22640001,13 RUE DES 31 MARTYRS,22640,Plestan,R
22640003,Rue de la République,22640,Plénée-Jugon,R
22650001,ROUTE DE ST JACUT,22650,PLOUBALAY,R
22650002,Route de Plancoet,22650,Ploubalay,R
22700001,34 Rue Ernest Renan,22700,Perros-Guirec,R
22700002,Rue de l'Église,22700,SAINT-QUAY-PERROS,R
22710001,31 Rue de Lannion,22710,Penvénan,R
22730001,RUE POUL PALUD,22730,TRéGASTEL,R
22800001, Rue du Volozen,22800,QUINTIN,R
22800002,la ville neuve,22800,SAINT BRANDAN,R
22810001,RN 12,22810,Plounévez-Moëdec,R
22810002,RN 12,22810,PLOUNEVEZ MOEDEC,R
22940002,849 Rue de la Ville Gourelle,22940,Plaintel,R
22950001,32 Rue de la République,22950,Trégueux,R
22950003, Rue Jean Monnet,22950,TRéGUEUX,R
22960001,"2, RUE DU CHALLONGE",22960,PLEDRAN,R
22980001,9 rue de la libération,22980,PLéLAN-LE-PETIT,R
22980002,8 Rue des Rouairies,22980,Plélan-le-Petit,R
23000001,46 Avenue d'Auvergne,23000,Guéret,R
23000004,AIRE DES MONTS DE GUERET,23000,SAINT-SULPICE-LE-GUéRéTOIS,R
23000005,14 avenue Pierre Mendes France,23000,GUéRET,R
23000006,Le Verger Sainte Feyre,23000,GUéRET,R
23000007, Rue du Docteur Manouvrier,23000,GUéRET,R
23008001,36 Avenue du Berry,23000,Guéret,R
23110002,55 Avenue de la République,23110,Évaux-les-Bains,R
23130001,Route d'Aubusson,23130,CHENERAILLES,R
23140002,RN 145,23140,PARSAC,R
23140003,ROUTE NATIONALE 145 - AIRE DE PARSAC,23140,PARSAC,R
23150001,ROUTE DE LIMOGES,23150,AHUN,R
23160001,82 RUE GRANDE,23160,Azerables,R
23170001,ROUTE D#039;EVAUX LES BAINS,23170,Chambon-sur-Voueize,R
23200001,La Rebeyrette,23200,AUBUSSON,R
23200002,"4, route de Beauze",23200,Aubusson,R
23220001,Route de Guéret,23220,Bonnat,R
23230001, Avenue du Berry,23230,GOUZON,R
23240002,ZA les bois verts,23240,LE GRAND BOURG,R
23300001,7 Avenue de la République,23300,La Souterraine,R
23300002,ZA LA PRADE,23300,LA SOUTERRAINE,R
23300004, Boulevard Belmond,23300,LA SOUTERRAINE,R
23300005,Rue François Durand,23300,LA SOUTERRAINE,R
23400001,Route de Bénévent,23400,BOURGANEUF,R
23400003,"1, rue du Puy",23400,Bourganeuf,R
23500002,ROUTE D'AUBUSSON,23500,Felletin,R
23600001,avenue de bourbonnais,23600,BOUSSAC,R
23600002, Avenue Pierre Leroux,23600,BOUSSAC,R
23700001,10 Route d'Aubusson,23700,Auzances,R
23800001,7 avenue d'Auvergne,23800,DUN-LE-PALESTEL,R
24000001,54 Route de Limoges,24750,Trélissac,R
24000002,16 RTE DE LYON,24750,BOULAZAC,R
24000004,192 Route de Lyon,24750,Boulazac,R
24000005,138 RUE PIERRE SEMARD LE TOULON,24000,PERIGUEUX,R
24000006,18 Cours Fénelon,24000,Périgueux,R
24000007,16 Rue du Clos Chassaing,24000,PéRIGUEUX,R
24000008,67 Rue Louis Blanc,24000,Périgueux,R
24000010,18/20 Cours Fénelon,24000,PERIGUEUX,R
24000011,138 RUE PIERRE SEMARD LE TOULON,24000,PERIGUEUX,R
24100002,Rue des Docteurs Pierre et Léonce Vizerie,24100,Bergerac,R
24100003,ROUTE DE LALINDE,24100,Creysse,R
24100004,8 Boulevard Jean Moulin,24100,BERGERAC,R
24100005,14 Rue Durou,24100,Bergerac,R
24100007, Boulevard Auguste Comte,24100,BERGERAC,R
24100008,Route de Sainte Alvère,24100,BERGERAC,R
24100010,15 Route d'Agen - Lespinassat,24100,BERGERAC,R
24100011,154 avenue de la roque,24100,CREYSSE,R
24100012,103 AVENUE PAUL DOUMER,24100,Bergerac,R
24100014,RUE DES DOCTEURS VIZERIE,24100,BERGERAC,R
24107001,"101, Avenue Pasteur",24100,Bergerac,R
24110001,Bld De Lattre De Tassigny,24110,SAINT-ASTIER,R
24114001,Route de Bordeaux,24100,Bergerac,R
24120001,Zac Le Coutal,24120,TERRASSON-LAVILLEDIEU,R
24120003,Lieu-dit le moulin Rouge,24120,Terrasson-Lavilledieu,R
24120005,14 Avenue Victor Hugo,24120,TERRASSON-LAVILLEDIEU,R
24120006,Avenue Victor Hugo,24120,Terrasson-Lavilledieu,R
24120007,REL MOULIN ROUGE/ RTE DE BRIVE,24120,TERRASSON,R
24130002,route de fleix,24130,PRIGONRIEUX,R
24130003,5 Avenue du Commandant Pinson,24130,LA FORCE,R
24150001,Route de Mauzac,24150,LALINDE,R
24160001,Le Mayne,24160,Saint-Martial-d'Albarède,R
24160002,19 AV EUGENE LE ROY,24160,Excideuil,R
24170001,VAUREZ,24170,Belvès,R
24170002,Lieu-dit Le Bout de la Côte,24170,Siorac-en-Périgord,R
24190001,ROUTE DE BORDEAUX,24190,Neuvic,R
24200001,Route de Brive,24200,Sarlat-la-Canéda,R
24200002,Route de Limoges,24200,SARLAT-LA-CANéDA,R
24200004,LIEU-DIT LEPONTET,24200,SARLAT-LA-CANéDA,R
24200005,Route de BERGERAC ,24200,Sarlat-la-Canéda,R
24200006, Chemin des Sables,24200,SARLAT-LA-CANéDA,R
24210002,28 Avenue de la Libération,24210,Thenon,R
24210003,La Mule Blanche,24210,Saint-Rabier,R
24220002,VOIE DE LA VALLEE,24220,SAINT-CYPRIEN,R
24230001,REL.TETE NOIRE RD.936,24230,Montcaret,R
24240001,le bourg,24240,SIGOULèS,R
24250001,MOULIN ROUGE,24250,CéNAC-ET-SAINT-JULIEN,R
24250003,Gaillardou,24250,La Roque-Gageac,R
24260001,AVENUE DE LA LIBERATION,24260,LE BUGUE,R
24270001,127 Rue du Limousin,24270,LANOUAILLE,R
24270003,57 Rue d'Aquitaine,24270,Savignac-Lédrier,R
24270004,57 rue d'Aquitaine,24270,Savignac-Lédrier,R
24290001,Route des Eyzies,24290,Montignac,R
24300001,"28, avenue Jules-Ferry",24300,NONTRON,R
24300003,675 Route de Périgueux,24300,Saint-Martial-de-Valette,R
24300004,2 Route de la Maladrerie,24300,Nontron,R
24310001, Avenue André Maurois,24310,BRANTôME,R
24310002,Avenue du 8 mai 1945,24310,BRANTôME,R
24320002,Route de Mareuil,24320,La Tour-Blanche,R
24320003, Lieu-Dit Bourlhac,24320,VERTEILLAC,R
24330001,AUTOROUTE A 89,24330,Saint-Laurent-sur-Manoire,A
24330003,RN 89 - NIVERSAC,24330,Saint-Laurent-sur-Manoire,R
24330005,les guichoux,24330,Saint-Pierre-de-Chignac,R
24330006,AUTOROUTE A89 - AIRE DU MANOIRE,24330,SAINT LAURENT SUR MANOIRE,A
24340002,Lieu dit chez Noillac,24340,VIEUX MAREUIL,R
24350002,Lieu-dit Grands Champs de Baunac,24350,Tocane-Saint-Apre,R
24360002,CD 91,24360,Piégut-Pluviers,R
24380001, Route de Bergerac,24380,VERGT,R
24390001,LA GARE,24390,HAUTEFORT,R
24400001,7 Rue Camille Jullian,33530,BASSENS,R
24400003,rue du 11 juin 1944,24400,Saint-Médard-de-Mussidan,R
24400004,Route de Bordeaux,24400,Saint-Médard-de-Mussidan,R
24400005,RN 89 au 50 rue de la paix,24400,SAINT-MÉDARD-DE-MUSSIDAN,R
24410001,Lieu-dit Les Grands Champs,24410,Saint-Aulaye,R
24420001,RN.21,24420,Sarliac-sur-l'Isle,R
24430001,Av LOUIS SUDER,24430,MARSAC-SUR-L'ISLE,R
24430003,41 ROUTE DE RIBERAC,24430,MARSAC SUR L'ISLE,R
24440001, Avenue de Monpazier,24440,BEAUMONT-DU-PéRIGORD,R
24450001, Avenue de Périgueux,24450,LA COQUILLE,R
24460001,Le Missou,24460,Château-l'Évêque,R
24460002,Les Peyrieres,24460,Négrondes,R
24470001,Avenue Léon Sireyjol,24470,SAINT PARDOUX LA RIVIèRE,R
24480001,Le Bourg,24480,Le Buisson-de-Cadouin,R
24490001,2 AV.DES CHARENTES,24490,LA ROCHE-CHALAIS,R
24490002,59 Avenue d'Aquitaine,24490,La Roche-Chalais,R
24500001, Route de Bergerac,24500,EYMET,R
24500002,plaine de bretou,24500,EYMET,R
24580001,LES PLATEAUX DE GRAULET,24580,Rouffignac-Saint-Cernin-de-Reilhac,R
24590002,Avenue de Sarlat,24590,SALIGNAC-EYVIGUES,R
24600001,Route de Perigueux,24600,Ribérac,R
24600002,Route de Perigueux,24600,RIBéRAC,R
24600003,Route de Mussidan,24600,RIBéRAC,R
24620001,24 av de la Forge,24620,LES EYZIES DE TAYAC,R
24650001,"16, Rue des Fleurs",24650,Chancelade,R
24660002,72 Avenue du Général de Gaulle,24660,Coulounieix-Chamiers,R
24660003, Avenue Winston Churchill,24660,COULOUNIEIX-CHAMIERS,R
24660004,RN 21 ZAC DU CERF (SORTIE :15 - A89),24660,NOTRE DAME DE SANILHAC,R
24700001,Avenue Georges Pompidou,24700,Montpon-Ménestérol,R
24750001,allée Jacques Duclos,24750,BOULAZAC,R
24750002,Route de Limoges,24750,TRéLISSAC,R
